line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
0,0.11317926,0.1146548,0.11222066,0.108794905,0.10292662,0.09802283,0.09340929,0.08824632,0.08349327,0.08119044,0.07900103,0.07629922,0.07459532,0.07160868,0.06807973,0.06687003,0.0634106,0.060778365,0.058641996,0.055111766,0.052937772,0.049954027,0.04699476,0.043478996,0.041177068,0.038671106,0.03599675,0.031615272,0.029286839,0.026008256,0.022870366,0.0191144,0.016771045,0.013488938,0.00951503,0.0063991356,0.003925316,-0.00020161364,-0.003398247,-0.0072372397,-0.010551605,-0.0117089795,-0.0141768735,-0.015336244,-0.017536316,-0.018918581,-0.020722823,-0.02302736,-0.024648607,-0.025951259,-0.027202377,-0.028903415,-0.031691924,-0.032676853,-0.034641158,-0.036964573,-0.038624,-0.04104464,-0.042542443,-0.044263635,-0.045522403,-0.047179747,-0.049255885,-0.050398603,-0.052490175,-0.055288598,-0.05685542,-0.05838958,-0.06089177,true
1,0.12977022,0.12965748,0.1253812,0.1203169,0.1143954,0.109684154,0.10379347,0.09892564,0.09325586,0.09072127,0.08853132,0.085802935,0.08305284,0.080568,0.07789611,0.07481284,0.07259945,0.06997315,0.066891566,0.06323992,0.059986603,0.058226593,0.055011354,0.051098637,0.048396304,0.044740822,0.041708007,0.038320657,0.034331545,0.031109942,0.028457902,0.024688765,0.020859897,0.017586341,0.014192762,0.010473407,0.0075902585,0.0030730153,0.00027021766,-0.0032217097,-0.006948742,-0.0081023965,-0.010501893,-0.012444968,-0.013305792,-0.01571405,-0.017748166,-0.019042261,-0.020643096,-0.023416337,-0.025829388,-0.026491119,-0.02898704,-0.030076055,-0.032195423,-0.034486853,-0.03545551,-0.037430163,-0.03934954,-0.041713636,-0.043356262,-0.044833235,-0.047150638,-0.048396982,-0.051335692,-0.052378662,-0.0543317,-0.05662043,-0.058303855,true
2,0.14384566,0.1467512,0.13861279,0.13125946,0.12381276,0.11636856,0.10989097,0.103166774,0.09702725,0.09513777,0.09107672,0.08843786,0.08571851,0.08259942,0.08051698,0.075845964,0.073661566,0.0715355,0.06828176,0.06459804,0.062658004,0.059155405,0.05559702,0.052694447,0.04995129,0.046685375,0.043167718,0.040624138,0.03681832,0.03371386,0.030888729,0.027419314,0.023876946,0.02045911,0.018184926,0.013450398,0.010390027,0.008017545,0.004164274,0.000109652174,-0.0023956439,-0.004994567,-0.006094916,-0.007926601,-0.0091942465,-0.010918665,-0.013351139,-0.014256245,-0.016033567,-0.018654184,-0.020081194,-0.021532455,-0.023263812,-0.025281195,-0.026325649,-0.028574983,-0.030040814,-0.031755403,-0.03331852,-0.035539184,-0.03757428,-0.03934375,-0.04158898,-0.04289674,-0.04504555,-0.046291895,-0.047473464,-0.04991171,-0.051961087,true
3,0.11416292,0.11599041,0.11167163,0.10749853,0.10269418,0.09682253,0.09255073,0.0884773,0.08343781,0.082177885,0.07936828,0.07697839,0.07459734,0.07192257,0.07048402,0.06708883,0.06487948,0.061720293,0.059926733,0.057810098,0.05504663,0.05133544,0.04964066,0.045808762,0.04193866,0.04027895,0.036923885,0.033761173,0.030970473,0.027978033,0.025033124,0.021350157,0.017764676,0.015133596,0.0115444185,0.008225874,0.0054218103,0.0017849365,-0.0018473733,-0.0043715592,-0.008578617,-0.010206399,-0.01195536,-0.014211214,-0.0151397,-0.017494798,-0.019082611,-0.019461926,-0.022007305,-0.023731,-0.026290135,-0.02694765,-0.029296229,-0.031217113,-0.03282827,-0.034736298,-0.03606353,-0.038390916,-0.039966505,-0.041835293,-0.04347376,-0.04506315,-0.047337014,-0.04877497,-0.050823223,-0.052876063,-0.054615118,-0.05590839,-0.057972245,true
4,0.13019553,0.13287629,0.12571207,0.11954918,0.11339611,0.10612568,0.099363916,0.093593694,0.08761832,0.08538551,0.0822944,0.07939281,0.07683429,0.073716834,0.07104674,0.06763253,0.06462369,0.061474722,0.058685668,0.055064872,0.052648336,0.04910297,0.04530533,0.04352826,0.038985796,0.035470504,0.032476358,0.029789219,0.025881607,0.021963015,0.01865822,0.016136063,0.011933965,0.008667437,0.0056299088,0.0020463634,-0.0016280832,-0.005271096,-0.009119492,-0.012298432,-0.01573445,-0.018117242,-0.019857204,-0.021497123,-0.023042861,-0.025066238,-0.02706695,-0.02843728,-0.029943805,-0.032060985,-0.0337509,-0.035480432,-0.03654176,-0.039228477,-0.040326465,-0.0433065,-0.044830505,-0.046257712,-0.048833814,-0.049576316,-0.051574398,-0.05376714,-0.055515006,-0.057591572,-0.059553824,-0.0611708,-0.062844224,-0.06422005,-0.06645984,true
5,0.10238557,0.107777536,0.10088098,0.09536877,0.0902808,0.08561283,0.08098449,0.07714795,0.072506815,0.07058152,0.06793618,0.06610159,0.06427161,0.061558384,0.05964991,0.057152126,0.054993518,0.05248949,0.0488461,0.047170863,0.045370393,0.042512983,0.038611323,0.03596545,0.033327445,0.030578539,0.0272072,0.025191784,0.021941874,0.018848956,0.015666816,0.012303727,0.009703862,0.006142809,0.0029157475,-0.0011680052,-0.0039202897,-0.006761115,-0.010640111,-0.0134889,-0.0175548,-0.019090226,-0.021449335,-0.022676688,-0.023559202,-0.025675744,-0.027422454,-0.029152945,-0.031336118,-0.032845765,-0.035132438,-0.03698945,-0.038490426,-0.039700225,-0.04178382,-0.043227844,-0.0449944,-0.04733093,-0.04844541,-0.050443154,-0.052322306,-0.054313026,-0.056311365,-0.057845805,-0.06016411,-0.06131939,-0.063412935,-0.06448892,-0.06693642,true
6,0.09959233,0.10315387,0.09836431,0.09309782,0.08849024,0.083728865,0.07973178,0.075171135,0.070338935,0.06810874,0.06533455,0.06354757,0.060977858,0.05879704,0.056162883,0.05258732,0.05069175,0.04696673,0.0438271,0.041115876,0.038140446,0.0352308,0.032203026,0.029839406,0.02515661,0.022234133,0.01939071,0.015540578,0.012729488,0.010167183,0.0064190617,0.003155481,-0.0003231992,-0.0035945121,-0.0067941844,-0.010291957,-0.01457886,-0.017124025,-0.02100325,-0.023924218,-0.02745103,-0.03033166,-0.031517155,-0.033795226,-0.03533032,-0.037284315,-0.038411576,-0.040213045,-0.041626014,-0.044137307,-0.045912035,-0.047744736,-0.04891393,-0.052144315,-0.053684007,-0.053684905,-0.056566063,-0.05768182,-0.05999252,-0.0614418,-0.06350616,-0.06580731,-0.0669222,-0.0695875,-0.0715038,-0.07287484,-0.07449107,-0.07640824,-0.07839675,true
7,0.10996651,0.113977544,0.10860452,0.10444039,0.099104814,0.09525113,0.09245814,0.088068455,0.085174315,0.08294979,0.08092104,0.0791376,0.076978646,0.07430692,0.073114924,0.070662454,0.06818642,0.06631688,0.063441195,0.06108215,0.058976278,0.056200787,0.05418905,0.05099847,0.048202574,0.044582296,0.042687215,0.03980779,0.036363732,0.034271635,0.030990995,0.027846213,0.024422422,0.021386923,0.018599024,0.015050544,0.01129357,0.009066226,0.0059114657,0.0019444573,-0.0011546882,-0.0024946653,-0.00488519,-0.005794908,-0.0072363345,-0.008968289,-0.010944109,-0.012967443,-0.0144095225,-0.015810242,-0.017911611,-0.019759176,-0.02082977,-0.022982167,-0.025160613,-0.02585609,-0.027345559,-0.02977149,-0.032004397,-0.03332081,-0.035546444,-0.03724135,-0.039191324,-0.040190846,-0.042436406,-0.04417478,-0.04553632,-0.04778928,-0.04898706,true
8,0.10311341,0.10546499,0.10229966,0.09772005,0.094085075,0.088954836,0.0848835,0.08114945,0.076675884,0.0744005,0.07286207,0.069638714,0.067402996,0.06514986,0.062212918,0.060400512,0.058583796,0.054821152,0.052513212,0.04969984,0.04592289,0.043417253,0.040117815,0.03708712,0.03419604,0.031939693,0.028040448,0.02533812,0.021920549,0.018901108,0.015431928,0.012259608,0.008033972,0.00548271,0.0017588632,-0.00083500054,-0.004608663,-0.0068815183,-0.010854488,-0.014085958,-0.017552301,-0.019498702,-0.020981805,-0.022450801,-0.024682276,-0.026461396,-0.027735017,-0.029510424,-0.031780653,-0.03254693,-0.03461135,-0.037068926,-0.038085632,-0.040322907,-0.042021755,-0.043184653,-0.04509968,-0.04671177,-0.049672943,-0.049818248,-0.051613998,-0.05426026,-0.05559632,-0.057636738,-0.059073918,-0.060358703,-0.063124985,-0.064975485,-0.0662168,true
9,0.13379909,0.13629071,0.13061112,0.12271639,0.11635563,0.10929158,0.102042206,0.09625194,0.0900144,0.08684495,0.08364283,0.08081397,0.077112675,0.07475099,0.071729414,0.06908237,0.065919645,0.062625855,0.05935941,0.055913024,0.0534814,0.050974384,0.04634286,0.044232674,0.041128773,0.037297763,0.03388565,0.031504907,0.028281203,0.024834115,0.020562723,0.019498091,0.015762372,0.011772908,0.008810027,0.00552017,0.002183865,-0.0015642587,-0.0051289015,-0.0072152754,-0.011362214,-0.012928155,-0.014519308,-0.016450975,-0.018264782,-0.019306485,-0.021183437,-0.022967193,-0.024627753,-0.02669289,-0.027869618,-0.029753761,-0.03147726,-0.033622004,-0.035061654,-0.03715691,-0.03872325,-0.03996087,-0.04229925,-0.043360688,-0.04569935,-0.047928147,-0.049378697,-0.050909214,-0.052402038,-0.05422683,-0.056283318,-0.058614526,-0.059858263,true
