line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
0,0.08758097,0.089514576,0.08898711,0.086578585,0.08399764,0.08073024,0.077975675,0.07516154,0.072025836,0.06988953,0.06741194,0.06670005,0.06487657,0.06247556,0.061187904,0.058132887,0.055907223,0.05469653,0.051586255,0.049468152,0.046537872,0.043870978,0.041367196,0.03841798,0.036180135,0.032944463,0.030296575,0.027288174,0.024183754,0.02117069,0.017938811,0.015313491,0.011677759,0.008966106,0.005507714,0.002403452,-0.0008565576,-0.0036793724,-0.00802186,-0.010719944,-0.014044186,-0.01575487,-0.016805656,-0.019370435,-0.020760193,-0.022348393,-0.02446239,-0.025259612,-0.027315833,-0.029042274,-0.031152053,-0.031842317,-0.033546858,-0.036140736,-0.037759744,-0.039082937,-0.040993415,-0.041763645,-0.044198718,-0.04675768,-0.04703224,-0.049807563,-0.051559392,-0.053354643,-0.05474213,-0.056847505,-0.058906093,-0.06065452,-0.06206754,true
1,0.098799616,0.10099193,0.099254295,0.097161,0.09505363,0.092388764,0.089164674,0.08640151,0.08281693,0.08194227,0.08074229,0.079045326,0.07663207,0.075373404,0.07332779,0.07084646,0.068729274,0.06631588,0.06461629,0.061701026,0.059310865,0.056846794,0.05328535,0.051641956,0.04846248,0.04608694,0.04255803,0.039567355,0.037182864,0.033737488,0.030588485,0.02732249,0.024331752,0.021623118,0.018494003,0.014621213,0.011327043,0.008616935,0.005365229,0.0015745256,-0.0014653206,-0.0037326422,-0.0050412836,-0.006155854,-0.0083526755,-0.010065184,-0.0121669825,-0.0134536885,-0.015802,-0.016531605,-0.0188728,-0.020051561,-0.022156598,-0.024334043,-0.025718022,-0.027242225,-0.029327333,-0.030345526,-0.032725774,-0.033547565,-0.036653537,-0.03824315,-0.03926311,-0.04174797,-0.043567233,-0.044531774,-0.046273664,-0.048944205,-0.05042756,true
2,0.12259408,0.12461379,0.120392114,0.1160307,0.109927975,0.1051341,0.1002267,0.095557004,0.090911314,0.08860074,0.08609569,0.08291377,0.082001805,0.079540245,0.07706998,0.07472231,0.07152845,0.06954304,0.066276945,0.06511111,0.06120245,0.05806787,0.055813342,0.05294414,0.050119057,0.0468762,0.043773368,0.0408497,0.038096648,0.03512455,0.031946767,0.029139224,0.025535595,0.022515737,0.018857563,0.0155103775,0.013152184,0.009364025,0.006805615,0.0027680742,-0.0010028295,-0.0023307763,-0.004358502,-0.006330059,-0.0078058233,-0.009595673,-0.0111817345,-0.012965608,-0.0149434125,-0.016602937,-0.017921222,-0.019933946,-0.02171348,-0.022828817,-0.024758633,-0.026900612,-0.028575208,-0.029963195,-0.032246135,-0.033986695,-0.03553306,-0.03709588,-0.039822433,-0.041293528,-0.042737477,-0.045130353,-0.046795137,-0.04868415,-0.051536806,true
3,0.11092206,0.11614515,0.107303336,0.10050856,0.09444204,0.08765309,0.08306088,0.07832283,0.073585816,0.071048126,0.069187015,0.06714855,0.06433716,0.061672423,0.059640754,0.056848325,0.0545322,0.051736943,0.04920474,0.04704971,0.04359305,0.040960558,0.037428543,0.035099357,0.031488646,0.029005252,0.025211338,0.022217128,0.019353246,0.016246459,0.012546854,0.009323984,0.0052680047,0.0022746706,-0.00081862696,-0.0049948897,-0.007873545,-0.011061788,-0.014458065,-0.01858036,-0.022243012,-0.02411057,-0.026253808,-0.026949655,-0.029369742,-0.031270664,-0.033901,-0.035270467,-0.037231132,-0.03865782,-0.04060682,-0.04235539,-0.044463612,-0.046233106,-0.047218863,-0.04946733,-0.0509652,-0.053665444,-0.05553492,-0.057197284,-0.059874687,-0.06070817,-0.063281424,-0.064630374,-0.06695958,-0.06808495,-0.07082281,-0.07228091,-0.07446467,true
4,0.119422756,0.12043345,0.117452465,0.11443057,0.11040377,0.10522649,0.10022734,0.09600419,0.090994775,0.088900164,0.086537205,0.08410891,0.081678554,0.08040627,0.07740659,0.0757558,0.07299121,0.06975011,0.06784528,0.064681,0.06216823,0.058803782,0.056082834,0.053484887,0.050517455,0.047780022,0.045636117,0.041533705,0.038403142,0.03519155,0.032040548,0.029045522,0.02644265,0.02249657,0.019180883,0.015816053,0.011925334,0.00905435,0.005663879,0.0030363947,-0.0012379996,-0.0026916135,-0.005158088,-0.0070524802,-0.0086608315,-0.010216177,-0.012050927,-0.013739025,-0.015279965,-0.016841032,-0.019692536,-0.02144099,-0.023275375,-0.023867328,-0.025924258,-0.028795458,-0.030258067,-0.031892594,-0.03312421,-0.03590145,-0.037364833,-0.039260183,-0.041076943,-0.0439032,-0.045210898,-0.046212394,-0.04937475,-0.051383648,-0.052903175,true
5,0.10661598,0.10928754,0.10438369,0.10044994,0.09652454,0.0921976,0.08734668,0.083398856,0.079392396,0.07677428,0.07468645,0.07352412,0.071055405,0.068462946,0.066048995,0.06371073,0.061448235,0.05783534,0.055490013,0.05287958,0.049957342,0.047479436,0.044225376,0.041417643,0.03858301,0.03497993,0.03150951,0.0289384,0.025913157,0.023242919,0.01923684,0.01628896,0.012074169,0.008603819,0.0059987437,0.0027435264,-0.0010884155,-0.0047723777,-0.0074664215,-0.01100795,-0.015166398,-0.017138327,-0.01875326,-0.019899445,-0.021717247,-0.024095751,-0.025814619,-0.027333723,-0.029282091,-0.03113259,-0.032608837,-0.03450514,-0.03635461,-0.038221005,-0.039967738,-0.04147617,-0.0440725,-0.0453088,-0.047502212,-0.04896005,-0.051494267,-0.05325799,-0.054412223,-0.05648633,-0.058331978,-0.06022182,-0.062440544,-0.06382551,-0.06555385,true
6,0.11448515,0.117962904,0.11309544,0.10755616,0.10202712,0.09668081,0.091746315,0.0875715,0.082977384,0.08098283,0.07816421,0.07648148,0.07381068,0.0714494,0.06876493,0.06629492,0.06467268,0.062459722,0.058983076,0.05603711,0.053217914,0.051402755,0.048805848,0.045893244,0.043076884,0.039715417,0.03698913,0.03426249,0.030454341,0.028021412,0.02551901,0.022335842,0.018497769,0.015364976,0.012621399,0.009426582,0.005694037,0.0028879025,-0.001088269,-0.0041586366,-0.007179428,-0.009416781,-0.010466508,-0.012363682,-0.013407472,-0.015557597,-0.017419606,-0.019239526,-0.020650784,-0.023084946,-0.024193382,-0.025732968,-0.027363429,-0.029572424,-0.031814437,-0.032735948,-0.03409474,-0.036734454,-0.038175426,-0.040212125,-0.04151153,-0.043312497,-0.045588605,-0.047254607,-0.049049877,-0.05044207,-0.052917857,-0.054352105,-0.055873625,true
7,0.10803824,0.10733114,0.10635593,0.105153196,0.10267015,0.099277556,0.09602075,0.092261516,0.08892222,0.085823216,0.08396267,0.082003914,0.07928735,0.07662366,0.07443771,0.07218253,0.068937816,0.0664097,0.06303437,0.06043399,0.05700304,0.05414981,0.051754903,0.047551595,0.04476999,0.040559143,0.038009834,0.03436038,0.030869309,0.028413285,0.023409832,0.020248847,0.017283397,0.01387233,0.009719465,0.006092895,0.0038361396,-0.00054839393,-0.0041703386,-0.0072873347,-0.0117456615,-0.013144843,-0.015263741,-0.015857508,-0.018012375,-0.020819493,-0.022590399,-0.023783354,-0.026534567,-0.027994178,-0.029340768,-0.031199515,-0.033049956,-0.035715584,-0.036353286,-0.038588446,-0.040166374,-0.04197387,-0.043841843,-0.046410024,-0.04840353,-0.04966295,-0.051783912,-0.053744882,-0.05586871,-0.057053726,-0.059924796,-0.060743902,-0.06343279,true
8,0.110203505,0.112126,0.1102844,0.10457193,0.09966752,0.09464449,0.08863656,0.08337243,0.07802579,0.07597765,0.07313249,0.07085296,0.068208136,0.065431446,0.062435005,0.05953327,0.056847483,0.053706177,0.051017154,0.047474466,0.04403737,0.041553296,0.03858292,0.03529291,0.03235755,0.028991481,0.025401656,0.022925913,0.019112322,0.015975527,0.013380846,0.009805489,0.0067065824,0.0032596225,-6.457977e-05,-0.0022430979,-0.0071317563,-0.01017762,-0.013588027,-0.016625402,-0.019121569,-0.021674354,-0.023798648,-0.025624111,-0.027419206,-0.028472543,-0.030005176,-0.031754106,-0.03362439,-0.036090314,-0.03698042,-0.03865805,-0.040913656,-0.041847643,-0.044915255,-0.046137314,-0.04798863,-0.050250676,-0.05194758,-0.053191394,-0.05499367,-0.056939345,-0.058242474,-0.060820628,-0.062185515,-0.063940495,-0.066047184,-0.06753821,-0.06927964,true
9,0.10718698,0.10786628,0.106271304,0.10272136,0.09858897,0.09421441,0.08930832,0.0848578,0.08013256,0.07697162,0.0751068,0.07245613,0.07035236,0.067976326,0.0653595,0.062485386,0.059828058,0.055945225,0.05388018,0.05032978,0.046816323,0.0434842,0.040104564,0.037385546,0.03331872,0.03027615,0.02692061,0.0232044,0.019356564,0.016599398,0.013044452,0.008674072,0.0058897063,0.0021223128,-0.001145877,-0.0048090033,-0.008377186,-0.012073901,-0.015677176,-0.018836318,-0.022659358,-0.024753254,-0.026591994,-0.028773244,-0.031187162,-0.032277014,-0.033988845,-0.03588905,-0.037867375,-0.040026262,-0.041085538,-0.04364417,-0.045988433,-0.046901166,-0.049331393,-0.05075553,-0.05306219,-0.05472901,-0.057151154,-0.058497615,-0.060596325,-0.06274758,-0.063773155,-0.067083195,-0.06825161,-0.07004386,-0.07222098,-0.07441823,-0.07625029,true
